date,price,earnings,trailing_pe,cape
1964.05,80.72,4.28,18.859813084112147,22.574330769563844
1964.06,80.24,4.33,18.531177829099306,22.300288036082797
1964.07,83.22,4.37667,19.014456196149126,22.984351845738402
1964.08,82.0,4.42333,18.538069734792565,22.650407292938795
1964.09,83.41,4.47,18.659955257270695,22.892221984231686
1964.1,84.85,4.49667,18.86951899961527,23.21215468067534
1964.11,85.44,4.52333,18.8887390484444,23.22501979309582
1964.12,83.96,4.55,18.45274725274725,22.75298477278727
1965.01,86.12,4.59333,18.74892507178888,23.269335081922474
1965.02,86.75,4.63667,18.709548016140896,23.372068272751342
1965.03,86.83,4.68,18.553418803418804,23.253528200034843
1965.04,87.97,4.73333,18.5852243557918,23.4205519547713
1965.05,89.28,4.78667,18.651797596241227,23.708808308861954
1965.06,85.04,4.84,17.5702479338843,22.385342986457793
1965.07,84.91,4.88667,17.375840807748425,22.300781712174434
1965.08,86.49,4.93333,17.531768602546354,22.665971845964386
1965.09,89.38,4.98,17.947791164658632,23.374146831648623
1965.1,91.39,5.05,18.097029702970296,23.775745523312686
1965.11,92.15,5.12,17.998046875,23.925461156673713
1965.12,91.73,5.19,17.674373795761078,23.69411154910632
1966.01,93.32,5.24,17.80916030534351,24.058483388421738
1966.02,92.69,5.29,17.52173913043478,23.700027145579394
1966.03,88.88,5.34,16.644194756554306,22.611112582289987
1966.04,91.6,5.38,17.02602230483271,23.113696462615827
1966.05,86.78,5.42,16.01107011070111,21.8521779767631
1966.06,86.06,5.46,15.761904761904763,21.555253383226255
1966.07,85.84,5.47667,15.67375795875961,21.381702007433415
1966.08,80.65,5.49333,14.681440947476304,19.913903864009807
1966.09,77.81,5.51,14.121597096188749,19.161676250615006
1966.1,77.13,5.52333,13.964401909717507,18.825409371315676
1966.11,80.99,5.53667,14.627926172229877,19.711251211928968
1966.12,81.33,5.55,14.654054054054054,19.736473752791966
1967.01,84.45,5.51667,15.30814785006172,20.432242125384278
1967.02,87.36,5.48333,15.931924578677556,21.074443163678435
1967.03,89.42,5.45,16.407339449541283,21.44389860201909
1967.04,90.96,5.41,16.813308687615525,21.68602556674624
1967.05,92.59,5.37,17.242085661080075,21.948477389658397
1967.06,91.43,5.33,17.153846153846153,21.552097609793478
1967.07,93.01,5.32,17.48308270676692,21.804196245666358
1967.08,94.49,5.31,17.794726930320152,22.03062704912601
1967.09,95.81,5.3,18.077358490566038,22.219145488664783
1967.1,95.66,5.31,18.015065913371,22.068199194183883
1967.11,92.66,5.32,17.417293233082706,21.263102968336277
1967.12,95.3,5.33,17.879924953095685,21.751597808723627
1968.01,95.04,5.36667,17.709305770617537,21.511535896332177
1968.02,90.75,5.40333,16.795198516470396,20.424992376214224
1968.03,89.09,5.44,16.376838235294116,19.9347113082957
1968.04,95.67,5.48333,17.447427019712475,21.277356015671742
1968.05,97.87,5.52667,17.708674482102243,21.63022714277988
1968.06,100.5,5.57,18.043087971274684,22.004623431346534
1968.07,100.3,5.6,17.910714285714285,21.75353741567095
1968.08,98.11,5.63,17.426287744227352,21.13776679361786
1968.09,101.3,5.66,17.897526501766784,21.680275633292936
1968.1,103.8,5.69333,18.231860791487584,22.00460692795689
1968.11,105.4,5.72667,18.40511152205383,22.195529227158158
1968.12,106.5,5.76,18.489583333333336,22.277872995434887
1969.01,102.0,5.78,17.64705882352941,21.194968072847157
1969.02,101.5,5.8,17.5,20.89572990198724
1969.03,99.3,5.82,17.061855670103093,20.202287616481662
1969.04,101.3,5.82667,17.38557357804715,20.42860808193216
1969.05,104.6,5.83333,17.931438817965038,20.9722582719721
1969.06,99.14,5.84,16.976027397260275,19.713341583757636
1969.07,94.71,5.85667,16.171305537105553,18.681708207192766
1969.08,94.18,5.87333,16.035196387739155,18.42951559020775
1969.09,94.51,5.89,16.04584040747029,18.39804634467698
1969.1,95.52,5.85333,16.31891589915484,18.448662031815367
1969.11,96.21,5.81667,16.540391667397323,18.437760084691057
1969.12,91.11,5.78,15.762975778546712,17.3269299137427
1970.01,90.31,5.73,15.760907504363,17.09054139514022
1970.02,87.16,5.68,15.345070422535212,16.372586787159864
1970.03,88.65,5.63,15.74600355239787,16.531690813943623
1970.04,85.95,5.59333,15.36651690495644,15.873067819354068
1970.05,76.06,5.55667,13.688054176332226,13.983836060789194
1970.06,75.59,5.52,13.693840579710146,13.799691797725185
1970.07,75.72,5.46667,13.851211066334717,13.726499744359776
1970.08,77.92,5.41333,14.394097533311289,14.100456516815452
1970.09,82.58,5.36,15.406716417910447,14.842661145242232
1970.1,84.37,5.28333,15.969095248640535,15.064185404089631
1970.11,84.28,5.20667,16.186929457791642,14.950761908791737
1970.12,90.05,5.13,17.553606237816766,15.873840687205748
1971.01,93.49,5.16,18.118217054263564,16.46179394349194
1971.02,97.11,5.19,18.710982658959537,17.03453478150213
1971.03,99.6,5.22,19.080459770114942,17.402902607188878
1971.04,103.0,5.25333,19.606611425514863,17.92411044795961
1971.05,101.6,5.28667,19.218146772921326,17.56415327969939
1971.06,99.72,5.32,18.74436090225564,17.08316688007071
1971.07,99.0,5.35667,18.48163131199047,16.889414708693362
1971.08,97.24,5.39333,18.029677397822866,16.519449443051574
1971.09,99.4,5.43,18.30570902394107,16.856792547836005
1971.1,97.29,5.52,17.625000000000004,16.42886270915948
1971.11,92.78,5.61,16.538324420677363,15.63871265432665
1971.12,99.17,5.7,17.398245614035087,16.60355721292534
1972.01,103.3,5.73667,18.00696222721544,17.26299679703518
1972.02,105.2,5.77333,18.22171952755169,17.464147605486176
1972.03,107.7,5.81,18.53700516351119,17.805643849614945
1972.04,108.8,5.86333,18.55600827516104,17.915161678498304
1972.05,107.7,5.91667,18.202806646306115,17.662646200372556
1972.06,108.0,5.97,18.090452261306535,17.640857315740256
1972.07,107.2,6.02667,17.787600781194257,17.39869003113817
1972.08,111.0,6.08333,18.246585340594706,17.943404688029805
1972.09,109.4,6.14,17.817589576547235,17.613854552912112
1972.1,109.6,6.23333,17.58289710315353,17.53318385415856
1972.11,115.1,6.32667,18.192824977436786,18.338894714968063
1972.12,117.5,6.42,18.302180685358255,18.645719442073684
1973.01,118.4,6.54667,18.08553050634903,18.712530467302436
1973.02,114.2,6.67333,17.112895660787043,17.889889599193758
1973.03,112.4,6.8,16.529411764705884,17.41214205829034
1973.04,110.3,6.94333,15.885749345054895,16.935740066050826
1973.05,107.2,7.08667,15.12699194403013,16.314338759668573
1973.06,104.8,7.23,14.49515905947441,15.808323047681984
1973.07,105.8,7.38333,14.329577575430056,15.889518573988786
1973.08,103.8,7.53667,13.772660870119031,15.278501094706124
1973.09,105.6,7.69,13.732119635890767,15.475308601805564
1973.1,109.8,7.84667,13.993197114189842,15.913516308933389
1973.11,102.0,8.00333,12.744695020697634,14.651845159710572
1973.12,94.78,8.16,11.615196078431373,13.493329686205888
1974.01,96.11,8.22667,11.682734326282688,13.530721892513949
1974.02,93.45,8.29333,11.26809134569588,12.957321280205388
1974.03,97.44,8.36,11.655502392344498,13.310364239140162
1974.04,92.46,8.48667,10.894732562948718,12.550411048540905
1974.05,89.67,8.61333,10.410607744043245,11.99543694732966
1974.06,89.79,8.74,10.273455377574372,11.888498820078999
1974.07,79.31,8.86333,8.94810415498464,10.39414180532705
1974.08,76.03,8.98667,8.460308434603697,9.824195723141194
1974.09,68.12,9.11,7.4774972557628985,8.680421305646334
1974.1,69.44,9.03667,7.684246520012349,8.744983833809584
1974.11,71.74,8.96333,8.003721831060554,8.948984512755604
1974.12,67.07,8.89,7.544431946006748,8.289060055923082
1975.01,72.56,8.74333,8.298897559625452,8.920995508404248
1975.02,80.1,8.59667,9.317561334795915,9.762246716166471
1975.03,83.78,8.45,9.914792899408285,10.163796767444035
1975.04,84.72,8.28667,10.223648341251671,10.23307613660592
1975.05,90.1,8.12333,11.091510501235332,10.81813911933581
1975.06,92.4,7.96,11.608040201005027,11.011354609247661
1975.07,92.49,7.89333,11.717488056371645,10.902767048238575
1975.08,85.71,7.82667,10.951017482530885,10.089769593328016
1975.09,84.67,7.76,10.911082474226804,9.918905356559423
1975.1,88.57,7.82667,11.316434703392375,10.327599777501112
1975.11,90.07,7.89333,11.410900089062537,10.435859457947897
1975.12,88.7,7.96,11.143216080402011,10.250368416256839
1976.01,96.86,8.19333,11.821811156147746,11.18505136262215
1976.02,100.6,8.42667,11.938286416817082,11.586092994449693
1976.03,101.1,8.66,11.674364896073902,11.631754403566513
1976.04,101.9,8.85667,11.505452952407621,11.68916413220637
1976.05,101.2,9.05333,11.178207355746448,11.532053585609427
1976.06,101.8,9.25,11.005405405405405,11.543841631417108
1976.07,104.2,9.35,11.144385026737968,11.75749048868991
1976.08,103.3,9.45,10.931216931216932,11.597986002509254
1976.09,105.5,9.55,11.047120418848166,11.805990949539794
1976.1,101.9,9.67,10.537745604963806,11.345696136316702
1976.11,101.2,9.79,10.337078651685394,11.248855860507968
1976.12,104.7,9.91,10.565085771947528,11.597589726582946
1977.01,103.8,9.96667,10.414712235882195,11.437961346787558
1977.02,101.0,10.0233,10.07652170442868,11.014841854222778
1977.03,100.6,10.08,9.98015873015873,10.895746511662741
1977.04,99.05,10.1933,9.717167158820008,10.63603740914136
1977.05,98.76,10.3067,9.582116487333483,10.548486693556999
1977.06,99.29,10.42,9.528790786948177,10.530023959090757
1977.07,100.2,10.5167,9.527703557199501,10.567692447775407
1977.08,97.75,10.6133,9.210141991651984,10.268385666710998
1977.09,96.23,10.71,8.985060690943044,10.067742820070704
1977.1,93.74,10.77,8.70380687093779,9.766666299556547
1977.11,94.28,10.83,8.70544783010157,9.766299983660199
1977.12,93.82,10.89,8.615243342516068,9.67826658253592
1978.01,90.25,10.9,8.279816513761467,9.241462260934691
1978.02,88.98,10.91,8.155820348304308,9.045263570704742
1978.03,88.82,10.92,8.133699633699633,8.950420077633895
1978.04,92.71,11.0233,8.410367131439767,9.262588720866848
1978.05,97.41,11.1267,8.75461727196743,9.63491072859845
1978.06,97.66,11.23,8.696349065004451,9.549678981041739
1978.07,97.19,11.3433,8.568053388343781,9.425524047787361
1978.08,103.9,11.4567,9.068929098256916,10.023970854003752
1978.09,103.9,11.57,8.980121002592913,9.941887473004407
1978.1,100.6,11.8233,8.50862280412406,9.533608358208832
1978.11,94.71,12.0767,7.842374158503564,8.92841890229315
1978.12,96.11,12.33,7.794809407948094,9.011941819133828
1979.01,99.71,12.6533,7.880157745410288,9.25763691913997
1979.02,98.23,12.9767,7.569721115537849,9.003740371045632
1979.03,100.1,13.3,7.526315789473683,9.070785029660762
1979.04,102.1,13.5267,7.548034627810183,9.133063566217412
1979.05,99.73,13.7533,7.251350584950521,8.794383289814954
1979.06,101.7,13.98,7.274678111587983,8.85393776469395
1979.07,102.7,14.1967,7.234075524593744,8.827498045542361
1979.08,107.4,14.4133,7.45145109031242,9.127165797215032
1979.09,108.6,14.63,7.423103212576896,9.112758990740955
1979.1,104.5,14.7067,7.105604928365983,8.68184330689931
1979.11,103.7,14.7833,7.014671960928886,8.518784302983555
1979.12,107.8,14.86,7.2543741588156125,8.745204404669291
1980.01,110.9,15.0033,7.391707157758627,8.850934180729109
1980.02,115.3,15.1467,7.6122191632500815,9.054476092192516
1980.03,104.7,15.29,6.847612818835841,8.081150900785497
1980.04,103.0,15.1733,6.78823986871676,7.844024504719218
1980.05,107.7,15.0567,7.152961804379446,8.104225807176494
1980.06,114.6,14.94,7.670682730923694,8.512077962306742
1980.07,119.8,14.84,8.07277628032345,8.880865527295843
1980.08,123.5,14.74,8.378561736770692,9.07100598161838
1980.09,126.5,14.64,8.64071038251366,9.196040131743239
1980.1,130.2,14.7,8.857142857142858,9.357841046757112
1980.11,135.7,14.76,9.193766937669377,9.654043663233388
1980.12,133.5,14.82,9.008097165991902,9.389902084921742
1981.01,133.0,14.74,9.023066485753052,9.259404530877953
1981.02,128.4,14.66,8.758526603001364,8.829899353831305
1981.03,133.2,14.58,9.135802469135802,9.081096883854622
1981.04,134.4,14.7233,9.128388336853831,9.08556123078874
1981.05,131.7,14.8667,8.858724532007775,8.818483466548065
1981.06,132.3,15.01,8.81412391738841,8.765340744304927
1981.07,129.1,15.0967,8.55153775328383,8.44531946787551
1981.08,129.6,15.1833,8.535693821501255,8.399806316566439
1981.09,118.3,15.27,7.747216764898494,7.581163051923156
1981.1,119.8,15.3,7.830065359477124,7.649141713319213
1981.11,122.9,15.33,8.01696020874103,7.810752565716109
1981.12,123.8,15.36,8.059895833333334,7.8325621371418945
1982.01,117.3,15.1767,7.728952934432386,7.388659973375994
1982.02,114.5,14.9933,7.636744412504252,7.181823450546731
1982.03,110.8,14.81,7.481431465226198,6.950673793536031
1982.04,116.3,14.5967,7.967554310220803,7.259072625426146
1982.05,116.4,14.3833,8.092718638977148,7.192612484464621
1982.06,109.7,14.17,7.741707833450953,6.692133988197588
1982.07,109.4,13.9667,7.832916866546858,6.638653100208757
1982.08,109.7,13.7633,7.9704721978014,6.643422752166089
1982.09,122.4,13.56,9.026548672566372,7.398838200323304
1982.1,132.7,13.2533,10.012600635313468,7.999840994534585
1982.11,138.1,12.9467,10.666810847551886,8.347476938155424
1982.12,139.4,12.64,11.028481012658228,8.467738401400473
1983.01,144.3,12.5667,11.482728162524769,8.75678322413474
1983.02,146.8,12.4933,11.750298159813662,8.910493436624117
1983.03,151.9,12.42,12.230273752012883,9.232829705190523
1983.04,157.7,12.4767,12.639560140101148,9.53158128416041
1983.05,164.1,12.5333,13.093119928510447,9.874456504668396
1983.06,166.4,12.59,13.216838760921366,10.00011790313002
1983.07,167.0,12.8267,13.01971668472795,10.014475995571022
1983.08,162.4,13.0633,12.431774513331241,9.728056935665206
1983.09,167.2,13.3,12.57142857142857,9.984202458028776
1983.1,167.7,13.5433,12.382506479218506,10.003391799449624
1983.11,165.2,13.7867,11.982562904828566,9.853581649364278
1983.12,164.4,14.03,11.717747683535283,9.81501090360867
1984.01,166.4,14.44,11.523545706371191,9.894931809202534
1984.02,157.3,14.85,10.592592592592593,9.32452964572798
1984.03,157.4,15.26,10.314547837483618,9.326747066508243
1984.04,157.6,15.5733,10.11988467441069,9.305643404594822
1984.05,156.6,15.8867,9.85730201992862,9.231831816896046
1984.06,153.1,16.2,9.450617283950617,9.010185512291006
1984.07,151.1,16.32,9.258578431372548,8.868302214043299
1984.08,164.4,16.44,10.0,9.623063257373168
1984.09,166.1,16.56,10.030193236714977,9.68734131362808
1984.1,164.8,16.5867,9.935671351142783,9.595070703048505
1984.11,166.3,16.6133,10.010052187103106,9.691973221783089
1984.12,164.5,16.64,9.885817307692307,9.59505480113346
1985.01,171.6,16.5567,10.364384206997771,9.997001177730452
1985.02,180.9,16.4733,10.981406275609624,10.49493517260708
1985.03,179.4,16.39,10.945698596705308,10.37321721492473
1985.04,180.6,16.13,11.196528208307502,10.39711871981682
1985.05,184.9,15.87,11.650913673597984,10.608120467860097
1985.06,188.9,15.61,12.101217168481742,10.810049845861215
1985.07,192.5,15.4833,12.432750124327502,10.997563956793382
1985.08,188.3,15.3567,12.261748943457905,10.738799808877284
1985.09,184.1,15.23,12.087984241628364,10.47123466169755
1985.1,186.2,15.0233,12.39408119387884,10.552516982943748
1985.11,197.5,14.8167,13.329553814277132,11.164611128667467
1985.12,207.3,14.61,14.188911704312117,11.690521474467593
1986.01,208.2,14.58,14.2798353909465,11.715007584487983
1986.02,219.4,14.55,15.079037800687285,12.388219099418121
1986.03,232.3,14.52,15.998622589531681,13.189022981532718
1986.04,238.0,14.5833,16.320037302942406,13.552504172869476
1986.05,238.5,14.6467,16.283531443943005,13.560046199232337
1986.06,245.3,14.71,16.675730795377294,13.888688626457117
1986.07,240.2,14.7567,16.277351982489307,13.619995534083808
1986.08,245.0,14.8033,16.55036377024042,13.887667550866055
1986.09,238.3,14.85,16.04713804713805,13.467314312977132
1986.1,237.4,14.7267,16.120379990086036,13.425918860857362
1986.11,245.1,14.6033,16.783877616703073,13.872985596138603
1986.12,248.6,14.48,17.168508287292816,14.085139814743314
1987.01,264.5,14.6867,18.00949158081802,14.92220810371895
1987.02,280.9,14.8933,18.86083003766794,15.822318142836455
1987.03,292.5,15.1,19.370860927152318,16.433343976069928
1987.04,289.3,14.8733,19.450962462936943,16.19653445322088
1987.05,289.1,14.6467,19.73823455112756,16.160311952655743
1987.06,301.4,14.42,20.90152565880721,16.825207307878724
1987.07,310.1,14.9,20.812080536912752,17.306004390512225
1987.08,329.4,15.38,21.417425227568266,18.32690724585634
1987.09,318.7,15.86,20.094577553593947,17.67562044993822
1987.1,280.2,16.4067,17.078388707052603,15.530055563627315
1987.11,245.0,16.9533,14.451463726826047,13.590885143189084
1987.12,241.0,17.5,13.771428571428572,13.389028514426965
1988.01,250.5,17.8633,14.023164812772556,13.898336683569138
1988.02,258.1,18.2267,14.160544695419357,14.298270962469523
1988.03,265.7,18.59,14.2926304464766,14.668946811103458
1988.04,262.6,19.6167,13.386553293877157,14.433316420838946
1988.05,256.1,20.6433,12.405962225031852,14.031891348027774
1988.06,270.7,21.67,12.491924319335485,14.76646864787962
1988.07,269.1,22.0233,12.218877279971668,14.608315717522101
1988.08,263.7,22.3767,11.784579495636086,14.244946310675651
1988.09,268.0,22.73,11.790585129784425,14.369428776140163
1988.1,277.4,23.0733,12.02255420767727,14.811450153277727
1988.11,271.0,23.4167,11.572937262722759,14.445530680872888
1988.12,276.5,23.75,11.642105263157895,14.702086748571997
1989.01,285.4,24.16,11.812913907284766,15.088072442713283
1989.02,294.0,24.56,11.97068403908795,15.467060462734754
1989.03,292.7,24.96,11.72676282051282,15.298969108882357
1989.04,302.3,25.0467,12.06945425944336,15.686742656144583
1989.05,313.9,25.1333,12.489406484623984,16.186353538544548
1989.06,323.7,25.22,12.835051546391753,16.64190423580859
1989.07,331.9,24.71,13.431808984216914,17.013407650499122
1989.08,346.6,24.2,14.322314049586778,17.73425143657732
1989.09,347.3,23.69,14.660194174757281,17.71422067897908
1989.1,347.4,23.4267,14.829233310709574,17.64085385279795
1989.11,340.2,23.1633,14.687026459960368,17.242369266947428
1989.12,348.6,22.87,15.242675994752952,17.650212904947328
1990.01,339.97,22.49,15.116496220542466,17.048843606878272
1990.02,330.45,22.08,14.966032608695652,16.508093516490288
1990.03,338.46,21.67,15.618827872634977,16.83374823348095
1990.04,338.18,21.5333,15.704977871482773,16.813913898735773
1990.05,350.25,21.3967,16.36934667495455,17.39241358864501
1990.06,360.39,21.26,16.951552210724362,17.817082821653013
1990.07,360.03,21.42,16.80812324929972,17.74717158707024
1990.08,330.75,21.58,15.32669138090825,16.168334756508976
1990.09,315.41,21.74,14.50827966881325,15.30128544352263
1990.1,307.12,21.6067,14.214109512327195,14.818147965500804
1990.11,315.29,21.4733,14.682885257505834,15.187607599503192
1990.12,328.75,21.34,15.405342080599812,15.846314974728767
1991.01,325.49,21.1833,15.365405767751012,15.606190118802362
1991.02,362.26,21.0267,17.228571292689768,17.35466474520511
1991.03,372.28,20.94,17.77841451766953,17.818620083397377
1991.04,379.68,20.3633,18.64530798053361,18.155345895198014
1991.05,377.99,19.8567,19.035892167379274,18.03543091100405
1991.06,378.29,19.41,19.489438433797012,18.01522704468833
1991.07,380.23,18.84,20.182059447983015,18.103452345519745
1991.08,389.4,18.33,21.243862520458265,18.512258455337715
1991.09,387.2,17.82,21.728395061728396,18.35728259177432
1991.1,386.88,17.2033,22.488708561729435,18.34918799200198
1991.11,385.92,16.5867,23.26683427083145,18.288868169301338
1991.12,388.51,15.97,24.327489041953662,18.441652313512723
1992.01,416.08,16.0467,25.929318800750305,19.77306821146264
1992.02,412.56,16.1233,25.587813909063282,19.582982970386738
1992.03,407.36,16.19,25.16121062384188,19.283561861298548
1992.04,407.41,16.4833,24.716531277110775,19.301229507881043
1992.05,414.81,16.7667,24.740109860616577,19.66227979564169
1992.06,408.27,17.05,23.94545454545454,19.3153659676446
1992.07,415.05,17.38,23.88089758342923,19.620740694824406
1992.08,417.93,17.71,23.598531902879728,19.722137498351525
1992.09,418.48,18.04,23.197339246119736,19.708766424745303
1992.1,412.5,18.39,22.430668841761825,19.37027107690697
1992.11,422.84,18.74,22.56350053361793,19.833656038801234
1992.12,435.64,19.09,22.82032477737035,20.448606721242964
1993.01,435.23,19.34,22.50413650465357,20.32341080299571
1993.02,441.7,19.59,22.547217968351198,20.545336792900446
1993.03,450.16,19.84,22.68951612903226,20.855200148690912
1993.04,443.08,19.67,22.525673614641583,20.457362016642186
1993.05,445.25,19.5,22.833333333333332,20.517605633764866
1993.06,448.06,19.33,23.17951370926022,20.60835701296019
1993.07,447.29,19.69,22.71660741493144,20.564596413297142
1993.08,454.13,20.05,22.6498753117207,20.812227546627383
1993.09,459.24,20.41,22.500734933855952,20.993501005229128
1993.1,463.9,20.9,22.19617224880383,21.109178247475118
1993.11,462.89,21.39,21.640486208508648,21.037901189606373
1993.12,465.95,21.89,21.28597533120146,21.164732079814645
1994.01,472.99,22.1567,21.347493083356277,21.41197491382654
1994.02,471.58,22.4333,21.021427966460575,21.263840187313026
1994.03,463.81,22.71,20.42316160281814,20.833375889460406
1994.04,447.23,23.54,18.99872557349193,20.055250085063847
1994.05,450.9,24.37,18.502256873204757,20.196492421281455
1994.06,454.83,25.2,18.048809523809524,20.29076369067031
1994.07,451.4,25.91,17.42184484754921,20.067951816142152
1994.08,464.24,26.62,17.43951915852742,20.535549404755642
1994.09,466.96,27.33,17.08598609586535,20.576450100818864
1994.1,463.81,28.42,16.31984517945109,20.395759282410253
1994.11,461.01,29.51,15.622161978990171,20.20947302039405
1994.12,455.19,30.6,14.875490196078431,19.911484108090335
1995.01,465.25,31.25,14.888,20.219119422457304
1995.02,481.92,31.9,15.107210031347963,20.802571764332683
1995.03,493.15,32.55,15.150537634408602,21.15273730203699
1995.04,507.91,33.1767,15.30923810987832,21.64273926187965
1995.05,523.81,33.8033,15.49582437217668,22.19542669801995
1995.06,539.35,34.43,15.66511762997386,22.71835675952061
1995.07,557.37,34.68,16.07179930795848,23.376412691512137
1995.08,559.11,34.93,16.006584597766963,23.28407025623054
1995.09,578.77,35.18,16.45167708925526,23.94600707529987
1995.1,582.92,34.7733,16.763436314643705,23.92676276408328
1995.11,595.53,34.3667,17.328693182644827,24.34758688111482
1995.12,614.57,33.96,18.096878680800945,25.027380664939116
1996.01,614.42,33.9867,18.07824825593541,24.76246519464403
1996.02,649.54,34.0133,19.09664748789444,25.97606555059339
1996.03,647.07,34.04,19.00910693301998,25.629930395216117
1996.04,647.17,34.33,18.851441887561897,25.424203848381524
1996.05,661.23,34.62,19.099653379549395,25.81404382769903
1996.06,668.5,34.91,19.14924090518476,25.96667355833385
1996.07,644.07,35.2733,18.25942001457193,24.858411332348393
1996.08,662.68,35.6367,18.59543672674518,25.412529121454945
1996.09,674.88,36.0,18.746666666666666,25.680115512876764
1996.1,701.46,36.91,19.004605797886754,26.483467720897202
1996.11,735.67,37.82,19.451877313590693,27.5856120490128
1996.12,743.25,38.73,19.190549961270335,27.72394616389397
1997.01,766.22,39.2333,19.529838173184515,28.332870129950372
1997.02,798.39,39.7367,20.092005627039992,29.26563488357595
1997.03,792.16,40.24,19.685884691848905,28.802458591871662
1997.04,763.93,40.3433,18.93573406240937,27.585160338136546
1997.05,833.09,40.4467,20.59723042918211,29.92836222468878
1997.06,876.29,40.55,21.610110974106043,31.25656061638128
1997.07,925.29,40.58,22.801626416954164,32.76663768966994
1997.08,927.24,40.61,22.832799803004185,32.58628348671318
1997.09,937.02,40.64,23.056594488188974,32.666581341708635
1997.1,951.16,40.3333,23.582498828511426,32.901498179798125
1997.11,938.92,40.0267,23.457342224065435,32.336600532812675
1997.12,962.37,39.72,24.228851963746223,33.030789042905425
1998.01,963.36,39.66,24.29046898638427,32.859968415052236
1998.02,1023.74,39.6,25.852020202020203,34.70967778226998
1998.03,1076.83,39.54,27.233940313606475,36.29692773642508
1998.04,1112.2,39.35,28.264294790343076,37.27693404302875
1998.05,1108.42,39.16,28.304902962206338,36.956598518968995
1998.06,1108.39,38.97,28.442134975622277,36.802293460092024
1998.07,1156.58,38.6767,29.903792205643192,38.25964508524856
1998.08,1074.62,38.3833,27.997071643136465,35.42340102487832
1998.09,1020.64,38.09,26.795484379102124,33.5323569808349
1998.1,1032.47,37.9633,27.196529279593715,33.773102879048146
1998.11,1144.43,37.8367,30.24655955725526,37.36939188392094
1998.12,1190.05,37.71,31.55794219040042,38.82027478009814
1999.01,1248.77,37.93333333,32.920123025739905,40.57695767720811
1999.02,1246.58,38.15666667,32.670044550304006,40.40015922925994
1999.03,1281.66,38.38,33.39395518499218,41.35610363271298
1999.04,1334.76,39.26,33.99796230259807,42.70450951689213
1999.05,1332.07,40.14,33.18560039860488,42.55667670951804
1999.06,1322.55,41.02,32.24158946855192,42.180675911746924
1999.07,1380.99,42.0,32.880714285714284,43.828035992805404
1999.08,1327.49,42.98,30.886226151698466,41.930712159940455
1999.09,1318.17,43.96,29.98566878980892,41.32345133471502
1999.1,1300.01,45.36333333333334,28.657726504519065,40.55285439953987
1999.11,1391.0,46.76666666666667,29.74340698503207,43.208290714613916
1999.12,1428.68,48.17,29.65912393605979,44.19793976104055
2000.01,1425.59,49.09666666666667,29.036390793672343,43.77257814693799
2000.02,1388.87,50.02333333333333,27.764443259812086,42.18563588791731
2000.03,1442.21,50.95,28.30637880274779,43.22074843996587
2000.04,1461.36,51.27333333333333,28.50136523208945,43.52857428850774
2000.05,1418.48,51.59666666666667,27.491698430131144,41.96605050332432
2000.06,1461.96,51.92,28.157935285053927,42.781971567071444
2000.07,1473.0,52.51333333333334,28.05001904278278,42.75809361826958
2000.08,1485.46,53.10666666666666,27.971252824504145,42.869565494419476
2000.09,1468.05,53.7,27.33798882681564,41.89800792488472
2000.1,1390.14,52.46666666666667,26.495679796696315,39.369699044201354
2000.11,1378.04,51.23333333333333,26.897332465842553,38.78214245678476
2000.12,1330.93,50.0,26.6186,37.27423800449718
2001.01,1335.63,48.48,27.55012376237624,36.97886799702981
2001.02,1305.75,46.96,27.805579216354342,35.834662651431266
2001.03,1185.85,45.44,26.097051056338028,32.32583723617873
2001.04,1189.84,42.556666666666665,27.95895668520404,32.17390116836067
2001.05,1270.37,39.67333333333333,32.020752814653,34.074643217140014
2001.06,1238.71,36.79,33.66974721391683,33.06853441111275
2001.07,1204.45,33.96333333333333,35.463244675630584,32.16303868744433
2001.08,1178.5,31.136666666666667,37.84926667380366,31.404318760780118
2001.09,1044.64,28.31,36.900035323207355,27.66739258686248
2001.1,1076.59,27.103333333333335,39.721682449883154,28.57737311336008
2001.11,1129.68,25.896666666666665,43.622602651563916,30.00510381105679
2001.12,1144.93,24.69,46.37221547185095,30.499953255020433
2002.01,1140.21,24.69333333333333,46.1748110151188,30.277204433095978
2002.02,1100.67,24.69666666666667,44.567552976110136,29.085704152008407
2002.03,1153.79,24.7,46.71214574898785,30.292130640918653
2002.04,1111.93,25.38,43.81126871552404,29.00588325311866
2002.05,1079.25,26.06,41.41404451266309,28.128107508688316
2002.06,1014.02,26.74,37.92146596858639,26.38767254118334
2002.07,903.59,27.84,32.45653735632184,23.463120467431427
2002.08,912.55,28.939999999999998,31.532480995162405,23.58871352884236
2002.09,867.81,30.04,28.88848202396804,22.365036801224317
2002.1,854.63,29.223333333333333,29.24478156724079,21.95623386365907
2002.11,909.93,28.406666666666666,32.032269420323864,23.348396502725116
2002.12,899.18,27.59,32.59079376585719,23.101442537685614
2003.01,895.84,28.5,31.43298245614035,22.8983485766132
2003.02,837.03,29.41,28.46072764365862,21.214102123415266
2003.03,846.63,30.32,27.923153034300793,21.30971902699097
2003.04,890.03,31.73,28.05011030570438,22.42793957773088
2003.05,935.96,33.13999999999999,28.242607121303568,23.591080453481464
2003.06,988.0,34.55,28.596237337192477,24.832223259531045
2003.07,992.54,35.89333333333333,27.652488855869244,24.867329101268762
